geneID	proteinID	ARO	taxon	weight
AHX39588.1	gb|AHX39588.1|ARO:3002002|CTX-M-144	ARO:3002002	Escherichia coli	1
AIL54055.1	gb|AIL54055.1|ARO:3001975|CTX-M-115	ARO:3001975	Acinetobacter baumannii	1
AAR89358.1	gb|AAR89358.1|ARO:3000989|TEM-127	ARO:3000989	Escherichia coli	1
AFN21551.1	gb|AFN21551.1|ARO:3000890|TEM-19	ARO:3000890	Acinetobacter baumannii	1
AAV32840.1	gb|AAV32840.1|ARO:3002611|aadA11	ARO:3002611	Pseudomonas aeruginosa	1
ADZ31262.1	gb|ADZ31262.1|ARO:3001966|CTX-M-106	ARO:3001966	Escherichia coli	1
AHE41344.1	gb|AHE41344.1|ARO:3002796|QnrS7	ARO:3002796	Escherichia coli	1
AFQ23965.1	gb|AFQ23965.1|ARO:3001198|SHV-159	ARO:3001198	Klebsiella pneumoniae	1
ADI58621.1	gb|ADI58621.1|ARO:3001661|OXA-177	ARO:3001661	Acinetobacter baumannii	1
CAJ19602.1	gb|CAJ19602.1|ARO:3002422|OKP-A-5	ARO:3002422	Klebsiella pneumoniae	1
AAG34108.1	gb|AAG34108.1|ARO:3001875|CTX-M-12	ARO:3001875	Klebsiella pneumoniae	1
ACI28281.1	gb|ACI28281.1|ARO:3001779|OXA-146	ARO:3001779	Acinetobacter baumannii	1
ACS83748.1	gb|ACS83748.1|ARO:3000573|tet(43)	ARO:3000573	uncultured bacterium AOTet43	1
AAA03550.1	gb|AAA03550.1|ARO:3002523|AAC(2')-Ia	ARO:3002523	Providencia stuartii	1
AAA25053.1	gb|AAA25053.1|ARO:3000884|TEM-12	ARO:3000884	Klebsiella oxytoca	1
AGC50806.1	gb|AGC50806.1|ARO:3002306|VIM-36	ARO:3002306	Pseudomonas aeruginosa	1
AGW16416.1	gb|AGW16416.1|ARO:3001522|OXA-334	ARO:3001522	Acinetobacter johnsonii	1
CAA71323.1	gb|CAA71323.1|ARO:3000917|TEM-48	ARO:3000917	Klebsiella pneumoniae	1
BAA34300.1	gb|BAA34300.1|ARO:3003033|mexY	ARO:3003033	Pseudomonas aeruginosa PAO1	1
AJP08641.1	gb|AJP08641.1|ARO:3003178|VIM-42	ARO:3003178	Klebsiella pneumoniae	1
ACJ05686.1	gb|ACJ05686.1|ARO:3001825|ACT-6	ARO:3001825	Klebsiella pneumoniae	1
WP_063866105.1	gb|WP_063866105.1|ARO:3002759|QnrB44	ARO:3002759	Escherichia coli	1
ABX71157.1	gb|ABX71157.1|ARO:3001030|TEM-164	ARO:3001030	Klebsiella pneumoniae	1
AIT76101.1	gb|AIT76101.1|ARO:3002151|DHA-20	ARO:3002151	Citrobacter koseri	1
AIT76107.1	gb|AIT76107.1|ARO:3002145|DHA-14	ARO:3002145	Morganella morganii	1
AAB05628.1	gb|AAB05628.1|ARO:3002950|vanX_in_vanB_cl	ARO:3002950	Enterococcus faecalis	1
AAA21532.1	gb|AAA21532.1|ARO:3003559|cepA	ARO:3003559	Bacteroides fragilis	1
AAM63403.1	gb|AAM63403.1|ARO:3003093|cphA3	ARO:3003093	Aeromonas veronii bv. sobria	1
AML99881.1	gb|AML99881.1|ARO:3001327|MdtK	ARO:3001327	Salmonella enterica subsp. enterica serovar Typhimurium	1
AGC92784.1	gb|AGC92784.1|ARO:3000848|DIM-1	ARO:3000848	Enterobacter sp. SL1	1
AAF36802.1	gb|AAF36802.1|ARO:3002945|vanH_in_vanF_cl	ARO:3002945	Paenibacillus popilliae ATCC 14706	1
WP_071846215.1	gb|WP_071846215.1|ARO:3002547|AAC(6')-Ib-cr1	ARO:3002547	Stenotrophomonas maltophilia	1
CAB12108.2	gb|CAB12108.2|ARO:3003059|tmrB	ARO:3003059	Bacillus subtilis subsp. subtilis str. 168	1
AAK29174.1	gb|AAK29174.1|ARO:3002371|VEB-2	ARO:3002371	Pseudomonas aeruginosa	1
AIT76098.1	gb|AIT76098.1|ARO:3002130|CMY-119	ARO:3002130	Citrobacter freundii	1
BAB20748.1	gb|BAB20748.1|ARO:3002825|ErmY	ARO:3002825	Staphylococcus aureus	1
CDN33427.1	gb|CDN33427.1|ARO:3001351|SHV-183	ARO:3001351	Enterobacter cloacae	1
ABB84515.1	gb|ABB84515.1|ARO:3001014|TEM-147	ARO:3001014	Pseudomonas aeruginosa	1
AEG79634.1	gb|AEG79634.1|ARO:3001167|SHV-120	ARO:3001167	Escherichia coli	1
AAN41403.1	gb|AAN41403.1|ARO:3002582|AAC(6')-Ib11	ARO:3002582	Salmonella enterica subsp. enterica serovar Typhimurium	1
ADK35872.1	gb|ADK35872.1|ARO:3001468|OXA-168	ARO:3001468	Acinetobacter baumannii	1
ADI81040.1	gb|ADI81040.1|ARO:3002800|QnrVC3	ARO:3002800	Vibrio cholerae non-O1/non-O139	1
ABV31687.1	gb|ABV31687.1|ARO:3001638|OXA-107	ARO:3001638	Acinetobacter baumannii A424	1
AAR10958.1	gb|AAR10958.1|ARO:3000995|TEM-131	ARO:3000995	Salmonella enterica subsp. enterica serovar Typhimurium	1
AHX74209.1	gb|AHX74209.1|ARO:3001409|OXA-14	ARO:3001409	Pseudomonas aeruginosa	1
AAW81341.1	gb|AAW81341.1|ARO:3001618|OXA-70	ARO:3001618	Acinetobacter baumannii	1
ABC17628.1	gb|ABC17628.1|ARO:3002719|QnrB5	ARO:3002719	Salmonella enterica subsp. enterica serovar Berta	1
ACB54702.1	gb|ACB54702.1|ARO:3002285|VIM-15	ARO:3002285	Pseudomonas aeruginosa	1
AAZ91704.1	gb|AAZ91704.1|ARO:3002241|CARB-2	ARO:3002241	Escherichia coli	1
ACI89425.1	gb|ACI89425.1|ARO:3002184|MOX-4	ARO:3002184	Aeromonas caviae	1
AHA41501.1	gb|AHA41501.1|ARO:3002954|vanX_in_vanO_cl	ARO:3002954	Rhodococcus hoagii	1
ACL82959.1	gb|ACL82959.1|ARO:3002961|vanY_in_vanM_cl	ARO:3002961	Enterococcus faecium	1
BAB82500.1	gb|BAB82500.1|ARO:3000186|tet(M)	ARO:3000186	Erysipelothrix rhusiopathiae	1
CAD55718.1	gb|CAD55718.1|ARO:3000197|tet(36)	ARO:3000197	Bacteroides coprosuis DSM 18011	1
AFX60298.1	gb|AFX60298.1|ARO:3001992|CTX-M-134	ARO:3001992	Escherichia coli	1
CAA46344.1	gb|CAA46344.1|ARO:3000880|TEM-8	ARO:3000880	Klebsiella pneumoniae	1
AAB95639.1	gb|AAB95639.1|ARO:3000118|vgaB	ARO:3000118	Staphylococcus aureus	1
AJP67510.1	gb|AJP67510.1|ARO:3003181|GES-26	ARO:3003181	Pseudomonas aeruginosa	1
CAA45828.1	gb|CAA45828.1|ARO:3000875|TEM-3	ARO:3000875	Klebsiella pneumoniae	1
AAC76093.1	gb|AAC76093.1|ARO:3002986|bacA	ARO:3002986	Escherichia coli str. K-12 substr. MG1655	1
AAD03490.1	gb|AAD03490.1|ARO:3002561|AAC(6')-Ir	ARO:3002561	Acinetobacter colistiniresistens	1
AAL78275.1	gb|AAL78275.1|ARO:3002391|OXY-1-3	ARO:3002391	Klebsiella oxytoca	1
ABA42118.2	gb|ABA42118.2|ARO:3000866|oleI	ARO:3000866	Streptomyces antibioticus	1
AAO61597.1	gb|AAO61597.1|ARO:3001889|CTX-M-27	ARO:3001889	Escherichia coli	1
CAB13166.1	gb|CAB13166.1|ARO:3003063|ykkC	ARO:3003063	Bacillus subtilis subsp. subtilis str. 168	1
CAA39164.1	gb|CAA39164.1|ARO:3001064|SHV-5	ARO:3001064	Klebsiella pneumoniae	1
AAR97271.1	gb|AAR97271.1|ARO:3002335|GES-6	ARO:3002335	Klebsiella pneumoniae	1
BAL63057.1	gb|BAL63057.1|ARO:3002100|CMY-87	ARO:3002100	Klebsiella pneumoniae	1
ABK33456.1	gb|ABK33456.1|ARO:3002639|APH(3'')-Ib	ARO:3002639	Pseudomonas aeruginosa	1
CAE50925.1	gb|CAE50925.1|ARO:3002589|AAC(6')-Iid	ARO:3002589	Enterococcus hirae	1
ABF47470.1	gb|ABF47470.1|ARO:3002791|QnrS2	ARO:3002791	Salmonella enterica subsp. enterica serovar Anatum	1
AHL30274.1	gb|AHL30274.1|ARO:3001560|OXA-374	ARO:3001560	Acinetobacter baumannii	1
CAC85661.1	gb|CAC85661.1|ARO:3000961|TEM-94	ARO:3000961	Escherichia coli	1
ADX07746.1	gb|ADX07746.1|ARO:3001666|OXA-201	ARO:3001666	Acinetobacter baumannii	1
ABD73290.1	gb|ABD73290.1|ARO:3001920|CTX-M-59	ARO:3001920	Klebsiella pneumoniae	1
ACJ05689.1	gb|ACJ05689.1|ARO:3001824|ACT-5	ARO:3001824	Escherichia coli	1
CAI57696.1	gb|CAI57696.1|ARO:3002614|aadA14	ARO:3002614	Pasteurella multocida	1
BAJ17544.1	gb|BAJ17544.1|ARO:3002069|CMY-59	ARO:3002069	Escherichia coli	1
AAX51234.1	gb|AAX51234.1|ARO:3001621|OXA-76	ARO:3001621	Acinetobacter baumannii	1
ACX71212.1	gb|ACX71212.1|ARO:3001860|IMI-3	ARO:3001860	Enterobacter cloacae	1
ABY64751.1	gb|ABY64751.1|ARO:3002667|rmtD	ARO:3002667	Klebsiella pneumoniae	1
ABY77907.1	gb|ABY77907.1|ARO:3001648|OXA-128	ARO:3001648	Acinetobacter baumannii	1
AGU69250.1	gb|AGU69250.1|ARO:3001683|OXA-312	ARO:3001683	Acinetobacter baumannii	1
ACX34099.1	gb|ACX34099.1|ARO:3001951|CTX-M-91	ARO:3001951	Proteus mirabilis	1
AAC75733.1	gb|AAC75733.1|ARO:3000074|emrB	ARO:3000074	Escherichia coli str. K-12 substr. MG1655	1
ACS32294.1	gb|ACS32294.1|ARO:3001936|CTX-M-75	ARO:3001936	Providencia stuartii	1
BAA32494.1	gb|BAA32494.1|ARO:3000449|FomB	ARO:3000449	Streptomyces wedmorensis	1
AEA73284.1	gb|AEA73284.1|ARO:3002323|KPC-13	ARO:3002323	Enterobacter cloacae	1
AFJ11385.1	gb|AFJ11385.1|ARO:3002666|rmtF	ARO:3002666	Klebsiella pneumoniae	1
ACC55538.1	gb|ACC55538.1|ARO:3001415|OXA-20	ARO:3001415	Acinetobacter baumannii ACICU	1
BAC20579.1	gb|BAC20579.1|ARO:3000859|rmtA	ARO:3000859	Pseudomonas aeruginosa	1
AAV97957.1	gb|AAV97957.1|ARO:3001933|CTX-M-72	ARO:3001933	Klebsiella pneumoniae	1
BAG55487.1	gb|BAG55487.1|ARO:3002735|QnrB20	ARO:3002735	Escherichia coli	1
AAS13760.1	gb|AAS13760.1|ARO:3002279|VIM-9	ARO:3002279	Pseudomonas aeruginosa	1
AHK51384.1	gb|AHK51384.1|ARO:3001573|OXA-387	ARO:3001573	Acinetobacter baumannii	1
AJA36815.1	gb|AJA36815.1|ARO:3003193|QnrVC7	ARO:3003193	Vibrio cholerae	1
ADK35869.1	gb|ADK35869.1|ARO:3001465|OXA-165	ARO:3001465	Acinetobacter baumannii	1
AAL50725.1	gb|AAL50725.1|ARO:3002478|LEN-15	ARO:3002478	Klebsiella pneumoniae	1
ABV31689.1	gb|ABV31689.1|ARO:3001640|OXA-109	ARO:3001640	Acinetobacter baumannii	1
AAG27703.1	gb|AAG27703.1|ARO:3002273|VIM-3	ARO:3002273	Pseudomonas aeruginosa	1
AFK08541.1	gb|AFK08541.1|ARO:3002080|CMY-67	ARO:3002080	Citrobacter freundii	1
CCK86740.1	gb|CCK86740.1|ARO:3001819|ACC-5	ARO:3001819	Hafnia alvei	1
ACE62798.1	gb|ACE62798.1|ARO:3002317|KPC-7	ARO:3002317	Klebsiella pneumoniae	1
AEI70324.1	gb|AEI70324.1|ARO:3001976|CTX-M-116	ARO:3001976	Proteus mirabilis	1
AAL29434.1	gb|AAL29434.1|ARO:3000949|TEM-82	ARO:3000949	Escherichia coli	1
AAL78278.2	gb|AAL78278.2|ARO:3002401|OXY-2-6	ARO:3002401	Klebsiella oxytoca	1
ABK34774.1	gb|ABK34774.1|ARO:3001615|OXA-66	ARO:3001615	Acinetobacter baumannii	1
AHL30287.1	gb|AHL30287.1|ARO:3001575|OXA-389	ARO:3001575	Acinetobacter baumannii	1
ABG65740.1	gb|ABG65740.1|ARO:3002879|linG	ARO:3002879	Salmonella enterica subsp. enterica serovar Stanley	1
AEB98922.1	gb|AEB98922.1|ARO:3001481|OXA-196	ARO:3001481	Acinetobacter nosocomialis	1
AIT76112.1	gb|AIT76112.1|ARO:3002176|MIR-11	ARO:3002176	Enterobacter cloacae	1
CTQ11867.1	gb|CTQ11867.1|ARO:3002457|LEN-7	ARO:3002457	Klebsiella variicola	1
CAA76382.1	gb|CAA76382.1|ARO:3002023|CMY-12	ARO:3002023	Proteus mirabilis	1
AAS07017.3	gb|AAS07017.3|ARO:3002494|SRT-2	ARO:3002494	Serratia marcescens	1
CAA39184.1	gb|CAA39184.1|ARO:3002536|AAC(3)-IIIa	ARO:3002536	Pseudomonas aeruginosa	1
AGV28567.1	gb|AGV28567.1|ARO:3000559|adeN	ARO:3000559	Acinetobacter baumannii	1
ADB28892.1	gb|ADB28892.1|ARO:3001705|OXA-72	ARO:3001705	Acinetobacter baumannii	1
ABV71247.1	gb|ABV71247.1|ARO:3001634|OXA-80	ARO:3001634	Acinetobacter baumannii	1
AJO16043.1	gb|AJO16043.1|ARO:3002141|DHA-10	ARO:3002141	Morganella morganii	1
AEM44649.1	gb|AEM44649.1|ARO:3001971|CTX-M-111	ARO:3001971	Shigella sp. SH202	1
CAP12352.2	gb|CAP12352.2|ARO:3002471|LEN-24	ARO:3002471	Klebsiella pneumoniae	1
AAF01046.1	gb|AAF01046.1|ARO:3000936|TEM-70	ARO:3000936	Escherichia coli	1
AIT76111.1	gb|AIT76111.1|ARO:3002175|MIR-10	ARO:3002175	Enterobacter asburiae	1
AFB82585.1	gb|AFB82585.1|ARO:3002355|NDM-4	ARO:3002355	Escherichia coli	1
CAC43230.1	gb|CAC43230.1|ARO:3000953|TEM-86	ARO:3000953	Klebsiella pneumoniae	1
CAE50926.1	gb|CAE50926.1|ARO:3002590|AAC(6')-Iih	ARO:3002590	Enterococcus durans	1
ABX38721.1	gb|ABX38721.1|ARO:3001609|OXA-114a	ARO:3001609	Achromobacter xylosoxidans	1
ACV32637.1	gb|ACV32637.1|ARO:3001174|SHV-127	ARO:3001174	Klebsiella pneumoniae	1
AAL79549.2	gb|AAL79549.2|ARO:3003003|CfxA3	ARO:3003003	Capnocytophaga ochracea	1
BAO79439.1	gb|BAO79439.1|ARO:3002362|NDM-12	ARO:3002362	Escherichia coli	1
AHL30279.1	gb|AHL30279.1|ARO:3001565|OXA-379	ARO:3001565	Acinetobacter baumannii	1
CCK86741.1	gb|CCK86741.1|ARO:3001835|ACT-13	ARO:3001835	Enterobacter asburiae	1
ABA62022.1	gb|ABA62022.1|ARO:3001913|CTX-M-51	ARO:3001913	Escherichia coli	1
AHC31001.1	gb|AHC31001.1|ARO:3001807|OXA-246	ARO:3001807	Pseudomonas aeruginosa	1
BAE77781.1	gb|BAE77781.1|ARO:3000795|mdtE	ARO:3000795	Escherichia coli str. K-12 substr. W3110	1
AIT76088.1	gb|AIT76088.1|ARO:3001852|ACT-32	ARO:3001852	Enterobacter cloacae	1
AHA80106.1	gb|AHA80106.1|ARO:3001842|ACT-21	ARO:3001842	Enterobacter hormaechei	1
AAK71471.1	gb|AAK71471.1|ARO:3001880|CTX-M-17	ARO:3001880	Klebsiella pneumoniae	1
CAJ19603.1	gb|CAJ19603.1|ARO:3002423|OKP-A-6	ARO:3002423	Klebsiella pneumoniae	1
BAO21229.1	gb|BAO21229.1|ARO:3003199|AAC(6')-Iak	ARO:3003199	Stenotrophomonas maltophilia	1
AGG08693.1	gb|AGG08693.1|ARO:3001995|CTX-M-136	ARO:3001995	Proteus mirabilis	1
BAD12078.1	gb|BAD12078.1|ARO:3002572|AAC(6')-Iad	ARO:3002572	Acinetobacter pittii	1
ACH58991.1	gb|ACH58991.1|ARO:3002484|LRA-13	ARO:3002484	uncultured bacterium BLR13	1
CBL80435.1	gb|CBL80435.1|ARO:3002869|dfrK	ARO:3002869	Staphylococcus aureus	1
ACT09140.1	gb|ACT09140.1|ARO:3002387|BEL-3	ARO:3002387	Pseudomonas aeruginosa	1
ADH82410.1	gb|ADH82410.1|ARO:3002058|CMY-47	ARO:3002058	Citrobacter freundii	1
AGL39384.1	gb|AGL39384.1|ARO:3001385|TEM-208	ARO:3001385	Escherichia coli	1
AGW81558.1	gb|AGW81558.1|ARO:3002631|spd	ARO:3002631	Staphylococcus aureus	1
AAG01039.1	gb|AAG01039.1|ARO:3001085|SHV-27	ARO:3001085	Klebsiella pneumoniae	1
CAA27626.1	gb|CAA27626.1|ARO:3000363|EreB	ARO:3000363	Escherichia coli	1
BAA15221.2	gb|BAA15221.2|ARO:3000263|marA	ARO:3000263	Escherichia coli str. K-12 substr. W3110	1
CAA37605.1	gb|CAA37605.1|ARO:3002638|APH(3'')-Ia	ARO:3002638	Streptomyces griseus	1
ACL82961.1	gb|ACL82961.1|ARO:3002911|vanM	ARO:3002911	Enterococcus faecium	1
ABN51006.1	gb|ABN51006.1|ARO:3002045|CMY-34	ARO:3002045	Citrobacter freundii	1
AAG49894.1	gb|AAG49894.1|ARO:3001087|SHV-29	ARO:3001087	Klebsiella pneumoniae	1
AAQ76277.1	gb|AAQ76277.1|ARO:3001796|OXA-50	ARO:3001796	Pseudomonas aeruginosa	1
AHL39336.1	gb|AHL39336.1|ARO:3001844|ACT-24	ARO:3001844	Enterobacter cloacae	1
AAP22736.1	gb|AAP22736.1|ARO:3001891|CTX-M-29	ARO:3001891	Escherichia coli	1
CAJ66089.1	gb|CAJ66089.1|ARO:3001017|TEM-150	ARO:3001017	Escherichia coli	1
AFR33816.1	gb|AFR33816.1|ARO:3002223|IMP-32	ARO:3002223	Klebsiella pneumoniae	1
AFQ23966.1	gb|AFQ23966.1|ARO:3001199|SHV-160	ARO:3001199	Klebsiella pneumoniae	1
ABR14060.1	gb|ABR14060.1|ARO:3002838|lnuD	ARO:3002838	Streptococcus uberis	1
AAZ14955.1	gb|AAZ14955.1|ARO:3001905|CTX-M-43	ARO:3001905	Acinetobacter baumannii	1
AAK55330.1	gb|AAK55330.1|ARO:3001768|OXA-118	ARO:3001768	Burkholderia cepacia	1
AAF42062.1	gb|AAF42062.1|ARO:3000811|mtrD	ARO:3000811	Neisseria meningitidis MC58	1
AAD03496.1	gb|AAD03496.1|ARO:3002568|AAC(6')-Ix	ARO:3002568	Acinetobacter sp. BM2722	1
ADM52194.1	gb|ADM52194.1|ARO:3002745|QnrB30	ARO:3002745	Citrobacter braakii	1
AAA74437.1	gb|AAA74437.1|ARO:3000378|MexB	ARO:3000378	Pseudomonas aeruginosa	1
AAD09860.1	gb|AAD09860.1|ARO:3000561|tet(30)	ARO:3000561	Agrobacterium fabrum str. C58	1
AAV80464.1	gb|AAV80464.1|ARO:3000565|tet(38)	ARO:3000565	Staphylococcus aureus	1
AAN06707.1	gb|AAN06707.1|ARO:3000165|tet(A)	ARO:3000165	Shigella sonnei	1
AAD25063.1	gb|AAD25063.1|ARO:3000183|tet(Z)	ARO:3000183	Corynebacterium glutamicum	1
CAQ03503.1	gb|CAQ03503.1|ARO:3001336|SHV-98	ARO:3001336	Klebsiella pneumoniae	1
AHX39589.1	gb|AHX39589.1|ARO:3002006|CTX-M-148	ARO:3002006	Escherichia coli	1
AAP41108.1	gb|AAP41108.1|ARO:3001107|SHV-50	ARO:3001107	Klebsiella pneumoniae	1
AAT68658.1	gb|AAT68658.1|ARO:3001873|CTX-M-10	ARO:3001873	Klebsiella pneumoniae	1
AJO16046.1	gb|AJO16046.1|ARO:3003168|CTX-M-160	ARO:3003168	Proteus mirabilis	1
ACJ04051.1	gb|ACJ04051.1|ARO:3001033|TEM-167	ARO:3001033	Escherichia coli	1
AAP69914.1	gb|AAP69914.1|ARO:3003102|cphA6	ARO:3003102	Aeromonas veronii bv. veronii	1
AAC05822.1	gb|AAC05822.1|ARO:3002846|arr-1	ARO:3002846	Mycolicibacterium smegmatis	1
AAF05613.1	gb|AAF05613.1|ARO:3000942|TEM-76	ARO:3000942	Escherichia coli	1
AFB82783.1	gb|AFB82783.1|ARO:3001396|OXA-1	ARO:3001396	Klebsiella pneumoniae	1
AFQ23961.1	gb|AFQ23961.1|ARO:3001194|SHV-155	ARO:3001194	Klebsiella pneumoniae	1
ACO07310.1	gb|ACO07310.1|ARO:3001020|TEM-154	ARO:3001020	Escherichia coli	1
CAC35728.1	gb|CAC35728.1|ARO:3001424|OXA-29	ARO:3001424	Fluoribacter gormanii	1
AAA93461.1	gb|AAA93461.1|ARO:3001858|IMI-1	ARO:3001858	Enterobacter cloacae	1
AAF36805.1	gb|AAF36805.1|ARO:3002958|vanY_in_vanF_cl	ARO:3002958	Paenibacillus popilliae ATCC 14706	1
AAA65954.1	gb|AAA65954.1|ARO:3002931|vanS_in_vanA_cl	ARO:3002931	Enterococcus faecium	1
CAO83029.1	gb|CAO83029.1|ARO:3002288|VIM-18	ARO:3002288	Pseudomonas aeruginosa	1
AFP99175.1	gb|AFP99175.1|ARO:3002303|VIM-33	ARO:3002303	Klebsiella pneumoniae	1
ACJ05688.1	gb|ACJ05688.1|ARO:3001830|ACT-7	ARO:3001830	Klebsiella pneumoniae	1
AAD51345.1	gb|AAD51345.1|ARO:3003052|smeB	ARO:3003052	Stenotrophomonas maltophilia	1
AAM61953.1	gb|AAM61953.1|ARO:3000968|TEM-105	ARO:3000968	Escherichia coli	1
AAP69225.1	gb|AAP69225.1|ARO:3001781|OXA-47	ARO:3001781	Klebsiella pneumoniae	1
AEL88240.1	gb|AEL88240.1|ARO:3001050|TEM-190	ARO:3001050	Escherichia coli	1
AIA58910.1	gb|AIA58910.1|ARO:3002236|IMP-45	ARO:3002236	Pseudomonas aeruginosa	1
SAU22663.1	gb|SAU22663.1|ARO:3002461|LEN-11	ARO:3002461	Klebsiella variicola	1
ABW95047.1	gb|ABW95047.1|ARO:3001441|OXA-116	ARO:3001441	Acinetobacter baumannii	1
AJO16047.1	gb|AJO16047.1|ARO:3003156|SHV-189	ARO:3003156	Klebsiella pneumoniae	1
AAP82228.1	gb|AAP82228.1|ARO:3001102|SHV-44	ARO:3001102	Klebsiella pneumoniae	1
ABI20482.1	gb|ABI20482.1|ARO:3003021|dfrB2	ARO:3003021	uncultured bacterium	1
ACX31141.1	gb|ACX31141.1|ARO:3001454|OXA-149	ARO:3001454	Acinetobacter baumannii	1
AAL77062.1	gb|AAL77062.1|ARO:3000974|TEM-111	ARO:3000974	Escherichia coli	1
AAC36944.1	gb|AAC36944.1|ARO:3003006|blt	ARO:3003006	Bacillus subtilis subsp. subtilis str. 168	1
AAA87229.1	gb|AAA87229.1|ARO:3002558|AAC(6')-Ik	ARO:3002558	Acinetobacter sp. CIP-A165	1
ADX07745.1	gb|ADX07745.1|ARO:3001665|OXA-200	ARO:3001665	Acinetobacter baumannii	1
BAP18892.1	gb|BAP18892.1|ARO:3003210|FosA4	ARO:3003210	Escherichia coli	1
AGC70814.1	gb|AGC70814.1|ARO:3001791|OXA-247	ARO:3001791	Klebsiella pneumoniae	1
AAA65956.1	gb|AAA65956.1|ARO:3000010|vanA	ARO:3000010	Enterococcus faecium	1
AAK59385.1	gb|AAK59385.1|ARO:3002200|IMP-9	ARO:3002200	Pseudomonas aeruginosa	1
AFK93491.1	gb|AFK93491.1|ARO:3001345|SHV-144	ARO:3001345	Klebsiella pneumoniae	1
AAA87176.1	gb|AAA87176.1|ARO:3001066|SHV-7	ARO:3001066	Escherichia coli	1
CCW28916.1	gb|CCW28916.1|ARO:3001504|OXA-309	ARO:3001504	Acinetobacter johnsonii	1
ABI50486.1	gb|ABI50486.1|ARO:3002707|QnrA1	ARO:3002707	Klebsiella pneumoniae	1
CAB36900.1	gb|CAB36900.1|ARO:3002018|CMY-7	ARO:3002018	Escherichia coli	1
AHL39324.1	gb|AHL39324.1|ARO:3002095|CMY-82	ARO:3002095	Citrobacter freundii	1
AAP74961.2	gb|AAP74961.2|ARO:3002854|dfrA1	ARO:3002854	Klebsiella oxytoca	1
AHX97725.1	gb|AHX97725.1|ARO:3002786|QnrB74	ARO:3002786	Escherichia coli	1
AAD52985.1	gb|AAD52985.1|ARO:3002570|AAC(6')-Iz	ARO:3002570	Stenotrophomonas maltophilia	1
AAA26832.1	gb|AAA26832.1|ARO:3002827|tlrC	ARO:3002827	Streptomyces fradiae	1
ACI29345.1	gb|ACI29345.1|ARO:3001944|CTX-M-83	ARO:3001944	Salmonella enterica subsp. enterica serovar Derby	1
AJO16045.1	gb|AJO16045.1|ARO:3001392|TEM-215	ARO:3001392	Escherichia coli	1
CAA46345.1	gb|CAA46345.1|ARO:3000894|TEM-24	ARO:3000894	Klebsiella pneumoniae	1
CCJ32598.1	gb|CCJ32598.1|ARO:3001675|OXA-250	ARO:3001675	Acinetobacter baumannii	1
AEL79515.1	gb|AEL79515.1|ARO:3001049|TEM-189	ARO:3001049	Escherichia coli	1
ACR56321.1	gb|ACR56321.1|ARO:3001949|CTX-M-89	ARO:3001949	Proteus mirabilis	1
AEH41427.1	gb|AEH41427.1|ARO:3002218|IMP-27	ARO:3002218	Proteus mirabilis	1
AGW16417.1	gb|AGW16417.1|ARO:3001523|OXA-335	ARO:3001523	Acinetobacter lwoffii	1
AFN88952.1	gb|AFN88952.1|ARO:3001185|SHV-145	ARO:3001185	Klebsiella pneumoniae	1
CAJ32504.1	gb|CAJ32504.1|ARO:3002606|aadA6	ARO:3002606	Pseudomonas aeruginosa	1
AFJ59956.1	gb|AFJ59956.1|ARO:3001988|CTX-M-129	ARO:3001988	Escherichia coli	1
BAN04743.1	gb|BAN04743.1|ARO:3002773|QnrB60	ARO:3002773	Citrobacter freundii	1
AHA80963.1	gb|AHA80963.1|ARO:3001361|SHV-178	ARO:3001361	Klebsiella pneumoniae	1
ABW06859.1	gb|ABW06859.1|ARO:3000603|Erm(41)	ARO:3000603	Mycobacteroides abscessus	1
AAR87489.1	gb|AAR87489.1|ARO:3002134|DHA-3	ARO:3002134	Klebsiella pneumoniae	1
AHF71363.1	gb|AHF71363.1|ARO:3001774|OXA-370	ARO:3001774	Enterobacter sp. 87F-2	1
AAT70415.1	gb|AAT70415.1|ARO:3001899|CTX-M-37	ARO:3001899	Enterobacter cloacae	1
AFK73437.1	gb|AFK73437.1|ARO:3002089|CMY-76	ARO:3002089	Citrobacter freundii	1
AEV91552.1	gb|AEV91552.1|ARO:3001712|OXA-213	ARO:3001712	Acinetobacter calcoaceticus	1
AFQ23970.1	gb|AFQ23970.1|ARO:3001203|SHV-165	ARO:3001203	Klebsiella pneumoniae	1
ADY02555.1	gb|ADY02555.1|ARO:3001963|CTX-M-104	ARO:3001963	Escherichia coli	1
ACD84990.1	gb|ACD84990.1|ARO:3001653|OXA-132	ARO:3001653	Acinetobacter baumannii	1
AAF86691.1	gb|AAF86691.1|ARO:3001816|ACC-2	ARO:3001816	Hafnia alvei	1
ACJ43254.1	gb|ACJ43254.1|ARO:3000926|TEM-57	ARO:3000926	Escherichia coli	1
ABC26006.1	gb|ABC26006.1|ARO:3001624|OXA-84	ARO:3001624	Acinetobacter baumannii	1
AFK73455.1	gb|AFK73455.1|ARO:3002097|CMY-84	ARO:3002097	Citrobacter freundii	1
WP_063866099.1	gb|WP_063866099.1|ARO:3002758|QnrB43	ARO:3002758	Escherichia coli	1
AAQ93490.1	gb|AAQ93490.1|ARO:3000985|TEM-123	ARO:3000985	Proteus mirabilis	1
AAA25334.1	gb|AAA25334.1|ARO:3002543|AAC(3)-IXa	ARO:3002543	Micromonospora chalcea	1
